order_name,created_at,financial_status,fulfillment_status,total,subtotal,shipping,tax,refunded,discounts
"#17081","2025-11-25T02:11:37Z","PAID","FULFILLED","41.97","0","0","0","0","0"
"#17082","2025-11-25T02:44:15Z","PAID","FULFILLED","20.65","0","0","0","0","0"
"#17083","2025-11-25T03:13:59Z","PAID","FULFILLED","160.35","0","0","0","0","0"
"#17084","2025-11-25T04:04:06Z","PAID","FULFILLED","19.55","0","0","0","0","0"
"#17085","2025-11-25T04:41:47Z","PAID","FULFILLED","20.34","0","0","0","0","0"
"#17086","2025-11-25T04:44:05Z","PAID","FULFILLED","20.72","0","0","0","0","0"
"#17087","2025-11-25T05:41:11Z","PAID","FULFILLED","11.18","0","0","0","0","0"
"#17088","2025-11-25T06:12:02Z","PAID","FULFILLED","20.68","0","0","0","0","0"
"#17089","2025-11-25T06:15:53Z","PAID","FULFILLED","15.64","0","0","0","0","0"
"#17090","2025-11-25T07:02:23Z","PAID","FULFILLED","20.49","0","0","0","0","0"
"#17091","2025-11-25T07:05:41Z","PAID","FULFILLED","83.11","0","0","0","0","0"
"#17092","2025-11-25T07:07:05Z","PAID","FULFILLED","19.28","0","0","0","0","0"
"#17093","2025-11-25T07:40:52Z","PAID","FULFILLED","18.89","0","0","0","0","0"
"#17094","2025-11-25T07:54:33Z","PAID","FULFILLED","9.49","0","0","0","0","0"
"#17095","2025-11-25T09:53:27Z","PAID","FULFILLED","40.45","0","0","0","0","0"
"#17096","2025-11-25T13:06:20Z","PAID","FULFILLED","31.53","0","0","0","0","0"
"#17097","2025-11-25T18:47:10Z","PAID","FULFILLED","23.69","0","0","0","0","0"
"#17098","2025-11-25T20:56:25Z","PAID","FULFILLED","26.83","0","0","0","0","0"
"#17099","2025-11-25T22:32:35Z","PAID","FULFILLED","32.2","0","0","0","0","0"
"#17100","2025-11-25T22:43:25Z","PAID","FULFILLED","40.31","0","0","0","0","0"
"#17101","2025-11-25T22:52:08Z","PAID","FULFILLED","10.07","0","0","0","0","0"
"#17102","2025-11-25T23:12:41Z","PAID","FULFILLED","43.73","0","0","0","0","0"
"#17103","2025-11-25T23:58:42Z","PAID","FULFILLED","47.87","0","0","0","0","0"
"#17104","2025-11-25T23:58:45Z","PAID","FULFILLED","82.38","0","0","0","0","0"
"#17105","2025-11-26T02:56:11Z","PAID","FULFILLED","26.61","0","0","0","0","0"
"#17106","2025-11-26T03:20:11Z","PAID","FULFILLED","7.2","0","0","0","0","0"
"#17107","2025-11-26T03:23:08Z","PAID","FULFILLED","10.07","0","0","0","0","0"
"#17108","2025-11-26T05:14:15Z","PAID","FULFILLED","14.54","0","0","0","0","0"
"#17109","2025-11-26T05:18:01Z","PAID","FULFILLED","47.98","0","0","0","0","0"
"#17110","2025-11-26T06:07:33Z","PAID","FULFILLED","10.62","0","0","0","0","0"
"#17111","2025-11-26T10:10:12Z","PAID","FULFILLED","12.0","0","0","0","0","0"
"#17112","2025-11-26T11:07:48Z","PAID","FULFILLED","26.11","0","0","0","0","0"
"#17113","2025-11-26T11:15:32Z","PAID","FULFILLED","14.54","0","0","0","0","0"
"#17114","2025-11-26T12:19:34Z","PAID","FULFILLED","23.93","0","0","0","0","0"
"#17115","2025-11-26T14:15:55Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#17116","2025-11-26T16:48:07Z","PAID","FULFILLED","19.89","0","0","0","0","0"
"#17117","2025-11-26T16:57:04Z","PAID","FULFILLED","19.38","0","0","0","0","0"
"#17118","2025-11-26T17:48:21Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#17119","2025-11-26T18:03:47Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#17120","2025-11-26T18:04:53Z","PAID","FULFILLED","88.0","0","0","0","0","0"
"#17121","2025-11-26T19:53:49Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#17122","2025-11-26T23:05:46Z","PAID","FULFILLED","58.08","0","0","0","0","0"
"#17123","2025-11-27T00:40:33Z","PAID","FULFILLED","15.12","0","0","0","0","0"
"#17124","2025-11-27T01:25:52Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#17125","2025-11-27T02:10:57Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#17126","2025-11-27T06:13:05Z","PAID","FULFILLED","40.27","0","0","0","0","0"
"#17127","2025-11-27T10:24:36Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#17128","2025-11-27T16:33:33Z","PAID","FULFILLED","82.56","0","0","0","0","0"
"#17129","2025-11-27T16:40:08Z","PAID","FULFILLED","19.64","0","0","0","0","0"
"#17130","2025-11-27T17:37:04Z","PAID","FULFILLED","38.29","0","0","0","0","0"
"#17131","2025-11-27T18:50:03Z","PAID","FULFILLED","44.27","0","0","0","0","0"
"#17132","2025-11-27T19:14:55Z","PAID","FULFILLED","64.29","0","0","0","0","0"
"#17133","2025-11-27T19:20:34Z","PAID","FULFILLED","31.82","0","0","0","0","0"
"#17134","2025-11-27T19:29:36Z","PAID","FULFILLED","27.04","0","0","0","0","0"
"#17135","2025-11-27T20:39:47Z","PAID","FULFILLED","36.01","0","0","0","0","0"
"#17136","2025-11-27T20:40:36Z","PAID","FULFILLED","19.5","0","0","0","0","0"
"#17137","2025-11-27T21:22:11Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#17138","2025-11-27T21:22:44Z","PAID","FULFILLED","50.11","0","0","0","0","0"
"#17139","2025-11-27T22:26:53Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#17140","2025-11-27T23:06:47Z","PAID","FULFILLED","28.07","0","0","0","0","0"
"#17141","2025-11-27T23:36:45Z","PAID","FULFILLED","18.7","0","0","0","0","0"
"#17142","2025-11-27T23:39:16Z","PAID","FULFILLED","20.97","0","0","0","0","0"
"#17143","2025-11-28T00:03:06Z","PAID","FULFILLED","17.64","0","0","0","0","0"
"#17144","2025-11-28T00:07:09Z","PAID","FULFILLED","15.93","0","0","0","0","0"
"#17145","2025-11-28T00:09:54Z","PAID","FULFILLED","60.34","0","0","0","0","0"
"#17146","2025-11-28T01:47:24Z","PAID","FULFILLED","58.17","0","0","0","0","0"
"#17147","2025-11-28T01:55:18Z","PAID","FULFILLED","16.82","0","0","0","0","0"
"#17148","2025-11-28T02:57:43Z","PAID","FULFILLED","45.31","0","0","0","0","0"
"#17149","2025-11-28T03:30:06Z","PAID","FULFILLED","19.6","0","0","0","0","0"
"#17150","2025-11-28T03:30:21Z","PAID","FULFILLED","19.36","0","0","0","0","0"
"#17151","2025-11-28T03:30:48Z","PAID","FULFILLED","16.41","0","0","0","0","0"
"#17152","2025-11-28T04:03:01Z","PAID","FULFILLED","27.52","0","0","0","0","0"
"#17153","2025-11-28T04:09:23Z","PAID","FULFILLED","14.72","0","0","0","0","0"
"#17154","2025-11-28T04:40:00Z","PAID","FULFILLED","45.31","0","0","0","0","0"
"#17155","2025-11-28T05:05:00Z","PAID","FULFILLED","44.82","0","0","0","0","0"
"#17156","2025-11-28T05:22:35Z","PAID","FULFILLED","10.34","0","0","0","0","0"
"#17157","2025-11-28T05:29:41Z","PAID","FULFILLED","39.2","0","0","0","0","0"
"#17158","2025-11-28T05:30:18Z","PAID","FULFILLED","39.2","0","0","0","0","0"
"#17159","2025-11-28T05:38:21Z","PARTIALLY_REFUNDED","FULFILLED","77.59","0","0","0","0","0"
"#17160","2025-11-28T05:59:46Z","PAID","FULFILLED","41.56","0","0","0","0","0"
"#17161","2025-11-28T06:17:08Z","PAID","FULFILLED","21.26","0","0","0","0","0"
"#17162","2025-11-28T06:46:15Z","PAID","FULFILLED","123.35","0","0","0","0","0"
"#17163","2025-11-28T07:04:00Z","PAID","FULFILLED","41.96","0","0","0","0","0"
"#17164","2025-11-28T10:53:36Z","PAID","FULFILLED","30.04","0","0","0","0","0"
"#17165","2025-11-28T11:20:57Z","PAID","FULFILLED","56.58","0","0","0","0","0"
"#17166","2025-11-28T11:42:35Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17167","2025-11-28T14:06:44Z","PAID","FULFILLED","110.6","0","0","0","0","0"
"#17168","2025-11-28T14:44:55Z","PAID","FULFILLED","48.19","0","0","0","0","0"
"#17169","2025-11-28T15:40:13Z","PAID","FULFILLED","54.63","0","0","0","0","0"
"#17170","2025-11-28T15:42:23Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17171","2025-11-28T16:44:37Z","PAID","FULFILLED","100.95","0","0","0","0","0"
"#17172","2025-11-28T16:47:55Z","PAID","FULFILLED","83.21","0","0","0","0","0"
"#17173","2025-11-28T17:12:54Z","PAID","FULFILLED","113.95","0","0","0","0","0"
"#17174","2025-11-28T17:13:36Z","PAID","FULFILLED","64.29","0","0","0","0","0"
"#17175","2025-11-28T18:00:15Z","PAID","FULFILLED","86.1","0","0","0","0","0"
"#17176","2025-11-28T18:06:29Z","PAID","FULFILLED","12.47","0","0","0","0","0"
"#17177","2025-11-28T18:06:39Z","PAID","FULFILLED","52.05","0","0","0","0","0"
"#17178","2025-11-28T20:11:06Z","PAID","FULFILLED","20.97","0","0","0","0","0"
"#17179","2025-11-28T20:18:07Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17180","2025-11-28T20:43:15Z","PAID","FULFILLED","58.42","0","0","0","0","0"
"#17181","2025-11-28T21:06:14Z","PAID","FULFILLED","30.88","0","0","0","0","0"
"#17182","2025-11-28T21:06:25Z","PAID","FULFILLED","47.78","0","0","0","0","0"
"#17183","2025-11-28T21:06:35Z","PAID","FULFILLED","31.05","0","0","0","0","0"
"#17184","2025-11-28T21:48:19Z","PAID","FULFILLED","46.39","0","0","0","0","0"
"#17185","2025-11-28T21:56:09Z","PAID","FULFILLED","91.17","0","0","0","0","0"
"#17186","2025-11-28T21:56:40Z","PAID","FULFILLED","31.88","0","0","0","0","0"
"#17187","2025-11-28T22:05:12Z","PAID","FULFILLED","48.19","0","0","0","0","0"
"#17188","2025-11-28T22:09:19Z","PAID","FULFILLED","19.61","0","0","0","0","0"
"#17189","2025-11-28T22:23:43Z","PAID","FULFILLED","25.66","0","0","0","0","0"
"#17190","2025-11-28T22:28:39Z","PAID","PARTIALLY_FULFILLED","122.94","0","0","0","0","0"
"#17191","2025-11-28T22:42:30Z","PAID","FULFILLED","40.99","0","0","0","0","0"
"#17192","2025-11-28T22:45:16Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#17193","2025-11-28T23:03:37Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17194","2025-11-28T23:11:15Z","PAID","FULFILLED","56.99","0","0","0","0","0"
"#17195","2025-11-28T23:18:30Z","PAID","FULFILLED","20.67","0","0","0","0","0"
"#17196","2025-11-28T23:31:21Z","PAID","FULFILLED","67.56","0","0","0","0","0"
"#17197","2025-11-28T23:57:43Z","PAID","FULFILLED","16.08","0","0","0","0","0"
"#17198","2025-11-29T00:03:41Z","PAID","FULFILLED","29.57","0","0","0","0","0"
"#17199","2025-11-29T00:13:48Z","PAID","FULFILLED","17.21","0","0","0","0","0"
"#17200","2025-11-29T00:16:51Z","PAID","FULFILLED","102.4","0","0","0","0","0"
"#17201","2025-11-29T00:39:22Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17202","2025-11-29T00:42:25Z","PAID","FULFILLED","17.28","0","0","0","0","0"
"#17203","2025-11-29T00:43:03Z","PAID","FULFILLED","19.43","0","0","0","0","0"
"#17204","2025-11-29T00:46:59Z","PAID","FULFILLED","25.92","0","0","0","0","0"
"#17205","2025-11-29T00:52:51Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#17206","2025-11-29T00:56:58Z","PAID","FULFILLED","30.57","0","0","0","0","0"
"#17207","2025-11-29T01:32:07Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17208","2025-11-29T01:49:17Z","PAID","FULFILLED","23.7","0","0","0","0","0"
"#17209","2025-11-29T01:49:23Z","PAID","FULFILLED","42.05","0","0","0","0","0"
"#17210","2025-11-29T02:03:05Z","PAID","FULFILLED","19.77","0","0","0","0","0"
"#17211","2025-11-29T02:20:11Z","PAID","FULFILLED","14.64","0","0","0","0","0"
"#17212","2025-11-29T02:30:25Z","PAID","FULFILLED","57.85","0","0","0","0","0"
"#17213","2025-11-29T02:43:29Z","PAID","FULFILLED","30.61","0","0","0","0","0"
"#17214","2025-11-29T02:51:21Z","PAID","FULFILLED","13.86","0","0","0","0","0"
"#17215","2025-11-29T03:09:12Z","PAID","FULFILLED","42.38","0","0","0","0","0"
"#17216","2025-11-29T03:14:42Z","PAID","FULFILLED","113.95","0","0","0","0","0"
"#17217","2025-11-29T03:24:28Z","PAID","FULFILLED","19.79","0","0","0","0","0"
"#17218","2025-11-29T04:25:04Z","PAID","FULFILLED","31.78","0","0","0","0","0"
"#17219","2025-11-29T04:37:24Z","PAID","FULFILLED","24.06","0","0","0","0","0"
"#17220","2025-11-29T04:39:21Z","PAID","FULFILLED","29.57","0","0","0","0","0"
"#17221","2025-11-29T04:39:55Z","PAID","FULFILLED","29.57","0","0","0","0","0"
"#17222","2025-11-29T04:57:17Z","PAID","FULFILLED","64.29","0","0","0","0","0"
"#17223","2025-11-29T05:01:36Z","PAID","FULFILLED","80.53","0","0","0","0","0"
"#17224","2025-11-29T05:10:38Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#17225","2025-11-29T05:28:40Z","PAID","FULFILLED","30.59","0","0","0","0","0"
"#17226","2025-11-29T06:07:08Z","PAID","FULFILLED","19.83","0","0","0","0","0"
"#17227","2025-11-29T07:08:13Z","PAID","FULFILLED","14.47","0","0","0","0","0"
"#17228","2025-11-29T07:14:58Z","PAID","FULFILLED","14.33","0","0","0","0","0"
"#17229","2025-11-29T07:53:37Z","PAID","FULFILLED","90.44","0","0","0","0","0"
"#17230","2025-11-29T08:12:32Z","PAID","FULFILLED","66.86","0","0","0","0","0"
"#17231","2025-11-29T09:41:32Z","PAID","FULFILLED","9.71","0","0","0","0","0"
"#17232","2025-11-29T14:40:43Z","PAID","FULFILLED","79.3","0","0","0","0","0"
"#17233","2025-11-29T14:59:48Z","PAID","FULFILLED","23.99","0","0","0","0","0"
"#17234","2025-11-29T15:45:33Z","PARTIALLY_REFUNDED","FULFILLED","102.34","0","0","0","0","0"
"#17235","2025-11-29T15:56:30Z","PAID","FULFILLED","111.58","0","0","0","0","0"
"#17236","2025-11-29T16:29:12Z","PAID","FULFILLED","114.55","0","0","0","0","0"
"#17237","2025-11-29T16:35:09Z","PAID","FULFILLED","13.85","0","0","0","0","0"
"#17238","2025-11-29T16:43:17Z","PAID","FULFILLED","19.6","0","0","0","0","0"
"#17239","2025-11-29T16:52:48Z","PAID","FULFILLED","10.8","0","0","0","0","0"
"#17240","2025-11-29T17:35:48Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17241","2025-11-29T18:04:37Z","PAID","FULFILLED","83.98","0","0","0","0","0"
"#17242","2025-11-29T21:45:42Z","PAID","FULFILLED","118.86","0","0","0","0","0"
"#17243","2025-11-29T22:31:01Z","PAID","FULFILLED","28.59","0","0","0","0","0"
"#17244","2025-11-29T22:34:42Z","PAID","FULFILLED","230.95","0","0","0","0","0"
"#17245","2025-11-29T22:43:33Z","PAID","FULFILLED","56.43","0","0","0","0","0"
"#17246","2025-11-29T23:07:25Z","PAID","FULFILLED","49.34","0","0","0","0","0"
"#17247","2025-11-29T23:54:36Z","PAID","FULFILLED","65.56","0","0","0","0","0"
"#17248","2025-11-30T00:06:23Z","PAID","FULFILLED","20.48","0","0","0","0","0"
"#17249","2025-11-30T00:08:42Z","PAID","FULFILLED","28.59","0","0","0","0","0"
"#17250","2025-11-30T00:26:22Z","PAID","FULFILLED","25.1","0","0","0","0","0"
"#17251","2025-11-30T00:30:51Z","PAID","FULFILLED","16.23","0","0","0","0","0"
"#17252","2025-11-30T00:37:44Z","PAID","FULFILLED","60.54","0","0","0","0","0"
"#17253","2025-11-30T00:54:52Z","PAID","FULFILLED","113.95","0","0","0","0","0"
"#17254","2025-11-30T01:13:51Z","PAID","FULFILLED","51.31","0","0","0","0","0"
"#17255","2025-11-30T01:35:08Z","PAID","FULFILLED","13.34","0","0","0","0","0"
"#17256","2025-11-30T01:58:17Z","PAID","FULFILLED","29.79","0","0","0","0","0"
"#17257","2025-11-30T01:59:27Z","PAID","FULFILLED","91.0","0","0","0","0","0"
"#17258","2025-11-30T02:09:09Z","PAID","FULFILLED","91.65","0","0","0","0","0"
"#17259","2025-11-30T02:53:21Z","PAID","FULFILLED","28.59","0","0","0","0","0"
"#17260","2025-11-30T03:24:13Z","PAID","FULFILLED","45.28","0","0","0","0","0"
"#17261","2025-11-30T03:25:52Z","PAID","FULFILLED","35.62","0","0","0","0","0"
"#17262","2025-11-30T03:33:22Z","PAID","FULFILLED","23.11","0","0","0","0","0"
"#17263","2025-11-30T03:33:34Z","PAID","FULFILLED","13.94","0","0","0","0","0"
"#17264","2025-11-30T03:56:30Z","PAID","FULFILLED","17.54","0","0","0","0","0"
"#17265","2025-11-30T04:08:46Z","PAID","FULFILLED","19.74","0","0","0","0","0"
"#17266","2025-11-30T04:09:22Z","PAID","FULFILLED","17.79","0","0","0","0","0"
"#17267","2025-11-30T04:17:18Z","PAID","FULFILLED","19.55","0","0","0","0","0"
"#17268","2025-11-30T04:22:58Z","PAID","FULFILLED","51.58","0","0","0","0","0"
"#17269","2025-11-30T04:27:55Z","PAID","FULFILLED","10.2","0","0","0","0","0"
"#17270","2025-11-30T04:31:42Z","PAID","FULFILLED","20.44","0","0","0","0","0"
"#17271","2025-11-30T04:36:06Z","PAID","FULFILLED","20.15","0","0","0","0","0"
"#17272","2025-11-30T04:39:08Z","PAID","FULFILLED","10.02","0","0","0","0","0"
"#17273","2025-11-30T04:41:45Z","PAID","FULFILLED","9.31","0","0","0","0","0"
"#17274","2025-11-30T04:47:41Z","PAID","FULFILLED","39.85","0","0","0","0","0"
"#17275","2025-11-30T05:02:39Z","PAID","FULFILLED","32.09","0","0","0","0","0"
"#17276","2025-11-30T06:22:29Z","PAID","FULFILLED","20.53","0","0","0","0","0"
"#17277","2025-11-30T06:27:07Z","PAID","FULFILLED","18.62","0","0","0","0","0"
"#17278","2025-11-30T06:37:11Z","PAID","FULFILLED","64.29","0","0","0","0","0"
"#17279","2025-11-30T07:15:24Z","PAID","FULFILLED","12.95","0","0","0","0","0"
"#17280","2025-11-30T09:12:50Z","PAID","FULFILLED","10.2","0","0","0","0","0"
"#17281","2025-11-30T10:00:43Z","PAID","FULFILLED","20.26","0","0","0","0","0"
"#17282","2025-11-30T10:45:53Z","PAID","FULFILLED","16.1","0","0","0","0","0"
"#17283","2025-11-30T11:01:47Z","PAID","FULFILLED","33.91","0","0","0","0","0"
"#17284","2025-11-30T13:36:54Z","PAID","FULFILLED","28.2","0","0","0","0","0"
"#17285","2025-11-30T14:10:53Z","PAID","FULFILLED","36.04","0","0","0","0","0"
"#17286","2025-11-30T14:44:30Z","PAID","FULFILLED","67.0","0","0","0","0","0"
"#17287","2025-11-30T14:55:55Z","PAID","FULFILLED","15.76","0","0","0","0","0"
"#17288","2025-11-30T15:14:24Z","PAID","UNFULFILLED","87.05","0","0","0","0","0"
"#17289","2025-11-30T16:20:05Z","PAID","FULFILLED","29.57","0","0","0","0","0"
"#17290","2025-11-30T16:20:21Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17291","2025-11-30T16:21:14Z","PAID","FULFILLED","38.18","0","0","0","0","0"
"#17292","2025-11-30T16:45:24Z","PAID","FULFILLED","59.73","0","0","0","0","0"
"#17293","2025-11-30T17:25:13Z","PAID","FULFILLED","29.57","0","0","0","0","0"
"#17294","2025-11-30T17:52:19Z","PAID","FULFILLED","30.58","0","0","0","0","0"
"#17295","2025-11-30T18:11:48Z","PAID","FULFILLED","18.63","0","0","0","0","0"
"#17296","2025-11-30T18:14:49Z","PAID","FULFILLED","64.29","0","0","0","0","0"
"#17297","2025-11-30T18:18:30Z","PAID","FULFILLED","40.56","0","0","0","0","0"
"#17298","2025-11-30T18:36:35Z","PAID","FULFILLED","12.31","0","0","0","0","0"
"#17299","2025-11-30T18:41:30Z","PAID","FULFILLED","14.87","0","0","0","0","0"
"#17300","2025-11-30T18:50:25Z","PAID","FULFILLED","71.73","0","0","0","0","0"
"#17301","2025-11-30T19:52:23Z","PAID","FULFILLED","34.35","0","0","0","0","0"
"#17302","2025-11-30T19:55:14Z","PAID","FULFILLED","32.04","0","0","0","0","0"
"#17303","2025-11-30T19:58:01Z","PAID","FULFILLED","94.5","0","0","0","0","0"
"#17304","2025-11-30T20:09:37Z","PAID","FULFILLED","35.15","0","0","0","0","0"
"#17305","2025-11-30T20:17:33Z","PAID","FULFILLED","36.54","0","0","0","0","0"
"#17306","2025-11-30T20:35:59Z","PAID","FULFILLED","29.57","0","0","0","0","0"
"#17307","2025-11-30T20:51:42Z","PAID","FULFILLED","19.93","0","0","0","0","0"
"#17308","2025-11-30T20:54:28Z","PAID","FULFILLED","16.23","0","0","0","0","0"
"#17309","2025-11-30T21:22:50Z","PAID","FULFILLED","10.06","0","0","0","0","0"
"#17310","2025-11-30T21:24:48Z","PAID","FULFILLED","26.68","0","0","0","0","0"
"#17311","2025-11-30T21:32:57Z","PAID","FULFILLED","26.49","0","0","0","0","0"
"#17312","2025-11-30T21:38:56Z","PAID","UNFULFILLED","97.25","0","0","0","0","0"
"#17313","2025-11-30T21:41:10Z","PAID","FULFILLED","12.05","0","0","0","0","0"
"#17314","2025-11-30T21:48:24Z","PAID","FULFILLED","16.43","0","0","0","0","0"
"#17315","2025-11-30T21:51:35Z","PAID","FULFILLED","74.66","0","0","0","0","0"
"#17316","2025-11-30T22:08:27Z","PAID","FULFILLED","14.77","0","0","0","0","0"
"#17317","2025-11-30T22:28:32Z","PAID","FULFILLED","31.74","0","0","0","0","0"
"#17318","2025-11-30T23:16:06Z","PAID","FULFILLED","76.61","0","0","0","0","0"
"#17319","2025-11-30T23:36:25Z","PAID","FULFILLED","44.58","0","0","0","0","0"
"#17320","2025-11-30T23:41:37Z","PAID","FULFILLED","15.3","0","0","0","0","0"
"#17321","2025-11-30T23:53:40Z","PAID","FULFILLED","16.29","0","0","0","0","0"
"#17322","2025-12-01T00:13:27Z","PAID","FULFILLED","33.24","0","0","0","0","0"
"#17323","2025-12-01T00:20:22Z","PAID","FULFILLED","36.54","0","0","0","0","0"
"#17324","2025-12-01T00:31:32Z","PAID","FULFILLED","55.02","0","0","0","0","0"
"#17325","2025-12-01T00:38:29Z","PAID","FULFILLED","11.22","0","0","0","0","0"
"#17326","2025-12-01T01:27:05Z","PAID","FULFILLED","44.32","0","0","0","0","0"
"#17327","2025-12-01T01:44:25Z","PAID","FULFILLED","20.14","0","0","0","0","0"
"#17328","2025-12-01T02:27:16Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17329","2025-12-01T02:30:19Z","PAID","FULFILLED","11.18","0","0","0","0","0"
"#17330","2025-12-01T02:32:02Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17331","2025-12-01T02:55:14Z","PAID","FULFILLED","32.07","0","0","0","0","0"
"#17332","2025-12-01T02:57:18Z","PAID","FULFILLED","86.24","0","0","0","0","0"
"#17333","2025-12-01T03:18:34Z","PAID","FULFILLED","15.98","0","0","0","0","0"
"#17334","2025-12-01T03:54:06Z","PAID","FULFILLED","66.64","0","0","0","0","0"
"#17335","2025-12-01T04:03:27Z","PAID","FULFILLED","97.25","0","0","0","0","0"
"#17336","2025-12-01T04:36:15Z","PAID","FULFILLED","62.66","0","0","0","0","0"
"#17337","2025-12-01T05:18:26Z","PAID","FULFILLED","57.69","0","0","0","0","0"
"#17338","2025-12-01T05:42:11Z","PAID","FULFILLED","43.07","0","0","0","0","0"
"#17339","2025-12-01T05:56:50Z","PAID","FULFILLED","27.0","0","0","0","0","0"
"#17340","2025-12-01T06:11:45Z","PAID","FULFILLED","11.61","0","0","0","0","0"
"#17341","2025-12-01T06:17:23Z","PAID","FULFILLED","66.97","0","0","0","0","0"
"#17342","2025-12-01T06:58:07Z","PAID","FULFILLED","67.64","0","0","0","0","0"
"#17343","2025-12-01T07:19:52Z","PAID","FULFILLED","45.28","0","0","0","0","0"
"#17344","2025-12-01T08:48:33Z","PAID","FULFILLED","16.09","0","0","0","0","0"
"#17345","2025-12-01T10:00:38Z","PAID","FULFILLED","19.18","0","0","0","0","0"
"#17346","2025-12-01T12:23:46Z","PAID","FULFILLED","7.21","0","0","0","0","0"
"#17347","2025-12-01T13:45:01Z","PAID","FULFILLED","30.93","0","0","0","0","0"
"#17348","2025-12-01T14:36:46Z","PAID","FULFILLED","18.4","0","0","0","0","0"
"#17349","2025-12-01T15:18:20Z","PAID","FULFILLED","16.21","0","0","0","0","0"
"#17350","2025-12-01T15:44:54Z","PAID","FULFILLED","10.51","0","0","0","0","0"
"#17351","2025-12-01T16:12:36Z","PAID","FULFILLED","64.29","0","0","0","0","0"
"#17352","2025-12-01T16:19:57Z","PAID","FULFILLED","16.34","0","0","0","0","0"
"#17353","2025-12-01T16:30:58Z","PAID","FULFILLED","25.64","0","0","0","0","0"
"#17354","2025-12-01T16:40:22Z","PAID","FULFILLED","57.49","0","0","0","0","0"
"#17355","2025-12-01T17:01:28Z","PAID","FULFILLED","42.98","0","0","0","0","0"
"#17356","2025-12-01T17:09:41Z","PAID","FULFILLED","10.72","0","0","0","0","0"
"#17357","2025-12-01T18:00:21Z","PAID","FULFILLED","19.59","0","0","0","0","0"
"#17358","2025-12-01T18:16:35Z","PAID","FULFILLED","86.64","0","0","0","0","0"
"#17359","2025-12-01T18:19:14Z","PAID","FULFILLED","49.45","0","0","0","0","0"
"#17360","2025-12-01T18:33:24Z","PAID","FULFILLED","154.25","0","0","0","0","0"
"#17361","2025-12-01T19:00:36Z","PAID","FULFILLED","39.18","0","0","0","0","0"
"#17362","2025-12-01T20:28:56Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#17363","2025-12-01T20:35:17Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#17364","2025-12-01T21:01:55Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#17365","2025-12-01T21:18:45Z","PAID","FULFILLED","18.14","0","0","0","0","0"
"#17366","2025-12-01T21:50:53Z","PAID","FULFILLED","42.02","0","0","0","0","0"
"#17367","2025-12-01T21:51:42Z","PAID","FULFILLED","97.25","0","0","0","0","0"
"#17368","2025-12-01T22:37:14Z","PAID","PARTIALLY_FULFILLED","113.95","0","0","0","0","0"
"#17369","2025-12-01T23:04:15Z","PAID","FULFILLED","64.29","0","0","0","0","0"
"#17370","2025-12-02T00:19:43Z","PAID","FULFILLED","68.94","0","0","0","0","0"
"#17371","2025-12-02T00:25:53Z","PAID","FULFILLED","19.59","0","0","0","0","0"
"#17372","2025-12-02T01:22:53Z","PAID","FULFILLED","49.34","0","0","0","0","0"
"#17373","2025-12-02T02:27:44Z","PAID","FULFILLED","26.49","0","0","0","0","0"
"#17374","2025-12-02T02:35:41Z","PAID","FULFILLED","28.59","0","0","0","0","0"
"#17375","2025-12-02T02:44:33Z","PAID","FULFILLED","64.29","0","0","0","0","0"
"#17376","2025-12-02T02:46:42Z","PAID","FULFILLED","50.89","0","0","0","0","0"
"#17377","2025-12-02T02:48:06Z","PAID","FULFILLED","21.16","0","0","0","0","0"
"#17378","2025-12-02T03:04:00Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#17379","2025-12-02T03:16:01Z","PAID","FULFILLED","66.04","0","0","0","0","0"
"#17380","2025-12-02T03:38:38Z","PAID","FULFILLED","68.94","0","0","0","0","0"
"#17381","2025-12-02T04:21:37Z","PAID","FULFILLED","103.83","0","0","0","0","0"
"#17382","2025-12-02T04:33:08Z","PAID","FULFILLED","88.65","0","0","0","0","0"
