Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Payout ID,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2022-04-09 22:09:14 -0400,charge,#4323,master,online,paid,2022-04-12,76524847140,2022-04-12,18.00,0.77,17.23,#28181596635172,card,18.00,USD,USD
2022-04-09 21:38:52 -0400,charge,#4321,visa,online,paid,2022-04-12,76524847140,2022-04-12,32.00,1.13,30.87,#28181052653604,card,32.00,USD,USD
2022-04-09 20:00:44 -0400,charge,#4320,unknown,online,paid,2022-04-11,76550012964,2022-04-11,88.00,5.49,82.51,#28179415531556,shopify_installments,88.00,USD,USD
2022-04-09 19:49:31 -0400,charge,#4318,visa,online,paid,2022-04-12,76524847140,2022-04-12,144.00,4.04,139.96,#28179270828068,card,144.00,USD,USD
2022-04-09 18:27:41 -0400,charge,#4314,unknown,online,paid,2022-04-10,76513837092,2022-04-10,90.00,5.61,84.39,#28177879990308,shopify_installments,90.00,USD,USD
2022-04-09 16:53:39 -0400,charge,#4312,visa,online,paid,2022-04-12,76524847140,2022-04-12,48.00,1.55,46.45,#28176294871076,card,48.00,USD,USD
2022-04-09 16:21:13 -0400,charge,#4310,visa,online,paid,2022-04-12,76524847140,2022-04-12,56.00,1.76,54.24,#28175695216676,card,56.00,USD,USD
2022-04-09 15:59:53 -0400,charge,#4309,master,online,paid,2022-04-12,76524847140,2022-04-12,18.00,0.77,17.23,#28175366881316,card,18.00,USD,USD
2022-04-09 15:56:54 -0400,charge,#4308,master,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28175306260516,card,34.00,USD,USD
2022-04-09 15:40:02 -0400,charge,#4307,visa,online,paid,2022-04-12,76524847140,2022-04-12,18.00,0.77,17.23,#28174985396260,card,18.00,USD,USD
2022-04-09 14:48:41 -0400,charge,#4305,master,online,paid,2022-04-12,76524847140,2022-04-12,62.00,1.91,60.09,#28174136999972,card,62.00,USD,USD
2022-04-09 14:34:40 -0400,charge,#4304,visa,online,paid,2022-04-12,76524847140,2022-04-12,87.00,2.56,84.44,#28173730316324,card,87.00,USD,USD
2022-04-09 14:20:57 -0400,charge,#4303,master,online,paid,2022-04-12,76524847140,2022-04-12,32.00,1.13,30.87,#28173667467300,card,32.00,USD,USD
2022-04-09 13:10:55 -0400,charge,#4297,visa,online,paid,2022-04-12,76524847140,2022-04-12,34.65,1.20,33.45,#28160625999908,card,34.65,USD,USD
2022-04-09 12:55:45 -0400,charge,#4296,discover,online,paid,2022-04-12,76524847140,2022-04-12,106.00,3.06,102.94,#28163757277220,card,106.00,USD,USD
2022-04-09 12:49:24 -0400,charge,#4295,visa,online,paid,2022-04-12,76524847140,2022-04-12,85.00,2.51,82.49,#28172081135652,card,85.00,USD,USD
2022-04-09 12:38:35 -0400,charge,#4294,american_express,online,paid,2022-04-12,76524847140,2022-04-12,214.00,5.86,208.14,#28172013862948,card,214.00,USD,USD
2022-04-09 12:33:13 -0400,charge,#4293,visa,online,paid,2022-04-12,76524847140,2022-04-12,78.00,2.33,75.67,#28171823153188,card,78.00,USD,USD
2022-04-09 12:28:50 -0400,charge,#4292,visa,online,paid,2022-04-12,76524847140,2022-04-12,106.00,3.06,102.94,#28171827576868,card,106.00,USD,USD
2022-04-09 12:14:40 -0400,charge,#4291,visa,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28171661148196,card,34.00,USD,USD
2022-04-09 12:05:16 -0400,charge,#4290,visa,online,paid,2022-04-12,76524847140,2022-04-12,76.58,2.29,74.29,#28171486691364,card,76.58,USD,USD
2022-04-09 11:48:37 -0400,charge,#4288,master,online,paid,2022-04-12,76524847140,2022-04-12,156.00,4.36,151.64,#28171319836708,card,156.00,USD,USD
2022-04-09 10:28:24 -0400,charge,#4286,visa,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28170234429476,card,34.00,USD,USD
2022-04-09 09:52:03 -0400,charge,#4284,visa,online,paid,2022-04-12,76524847140,2022-04-12,46.00,1.50,44.50,#28169734160420,card,46.00,USD,USD
2022-04-09 09:48:07 -0400,charge,#4283,master,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28169733079076,card,34.00,USD,USD
2022-04-09 09:39:43 -0400,charge,#4282,visa,online,paid,2022-04-12,76524847140,2022-04-12,18.00,0.77,17.23,#28169627172900,card,18.00,USD,USD
2022-04-09 07:35:43 -0400,charge,#4278,master,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28167859142692,card,34.00,USD,USD
2022-04-09 05:51:14 -0400,charge,#4276,master,online,paid,2022-04-12,76524847140,2022-04-12,64.00,1.96,62.04,#28166427050020,card,64.00,USD,USD
2022-04-09 03:48:06 -0400,charge,#4275,visa,online,paid,2022-04-12,76524847140,2022-04-12,58.58,1.82,56.76,#28164553736228,card,58.58,USD,USD
2022-04-09 03:34:57 -0400,charge,#4274,discover,online,paid,2022-04-12,76524847140,2022-04-12,32.00,1.13,30.87,#28164533157924,card,32.00,USD,USD
2022-04-09 03:32:51 -0400,charge,#4273,discover,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28164494589988,card,34.00,USD,USD
2022-04-09 03:32:24 -0400,charge,#4272,visa,online,paid,2022-04-12,76524847140,2022-04-12,67.80,2.06,65.74,#28164458250276,card,67.80,USD,USD
2022-04-09 03:17:11 -0400,charge,#4271,visa,online,paid,2022-04-12,76524847140,2022-04-12,64.00,1.96,62.04,#28164282187812,card,64.00,USD,USD
2022-04-09 02:59:11 -0400,charge,#4269,master,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28164037705764,card,34.00,USD,USD
2022-04-09 02:29:40 -0400,charge,#4267,visa,online,paid,2022-04-12,76524847140,2022-04-12,146.00,4.10,141.90,#28163597762596,card,146.00,USD,USD
2022-04-09 02:10:39 -0400,charge,#4266,visa,online,paid,2022-04-12,76524847140,2022-04-12,50.58,1.62,48.96,#28163351150628,card,50.58,USD,USD
2022-04-09 01:51:37 -0400,charge,#4265,visa,online,paid,2022-04-12,76524847140,2022-04-12,18.00,0.77,17.23,#28163020292132,card,18.00,USD,USD
2022-04-09 01:36:06 -0400,charge,#4264,visa,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.52,32.48,#28162838069284,card,34.00,USD,USD
2022-04-09 01:14:36 -0400,charge,#4263,visa,online,paid,2022-04-12,76524847140,2022-04-12,146.00,5.56,140.44,#28162495348772,card,146.00,USD,USD
2022-04-09 00:52:47 -0400,charge,#4262,visa,online,paid,2022-04-12,76524847140,2022-04-12,18.00,0.77,17.23,#28162127527972,card,18.00,USD,USD
2022-04-08 23:56:52 -0400,charge,#4260,visa,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28161159888932,card,34.00,USD,USD
2022-04-08 23:41:42 -0400,charge,#4258,visa,online,paid,2022-04-12,76524847140,2022-04-12,18.00,0.77,17.23,#28160914227236,card,18.00,USD,USD
2022-04-08 23:40:07 -0400,charge,#4257,unknown,online,paid,2022-04-10,76513837092,2022-04-10,117.00,7.20,109.80,#28160883785764,shopify_installments,117.00,USD,USD
2022-04-08 23:16:34 -0400,charge,#4255,unknown,online,paid,2022-04-10,76513837092,2022-04-10,92.00,5.73,86.27,#28160447348772,shopify_installments,92.00,USD,USD
2022-04-08 23:06:45 -0400,charge,#4254,visa,online,paid,2022-04-12,76524847140,2022-04-12,32.00,1.13,30.87,#28160299171876,card,32.00,USD,USD
2022-04-08 22:29:43 -0400,charge,#4252,visa,online,paid,2022-04-12,76524847140,2022-04-12,56.00,1.76,54.24,#28159689424932,card,56.00,USD,USD
2022-04-08 22:09:44 -0400,charge,#4250,visa,online,paid,2022-04-12,76524847140,2022-04-12,31.00,1.11,29.89,#28159285264420,card,31.00,USD,USD
2022-04-08 21:30:35 -0400,charge,#4248,master,online,paid,2022-04-12,76524847140,2022-04-12,62.00,1.91,60.09,#28158521999396,card,62.00,USD,USD
2022-04-08 21:29:12 -0400,charge,#4247,master,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28158481727524,card,34.00,USD,USD
2022-04-08 21:10:08 -0400,charge,#4246,visa,online,paid,2022-04-12,76524847140,2022-04-12,35.50,1.22,34.28,#28158052630564,card,35.50,USD,USD
2022-04-08 20:00:52 -0400,charge,#4243,master,online,paid,2022-04-12,76524847140,2022-04-12,46.00,1.50,44.50,#28156559753252,card,46.00,USD,USD
2022-04-08 19:41:47 -0400,charge,#4242,american_express,online,paid,2022-04-12,76524847140,2022-04-12,31.00,1.11,29.89,#28156161720356,card,31.00,USD,USD
2022-04-08 19:04:44 -0400,charge,#4240,visa,online,paid,2022-04-12,76524847140,2022-04-12,183.40,5.07,178.33,#28155136442404,card,183.40,USD,USD
2022-04-08 18:59:37 -0400,charge,#4239,master,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28154588463140,card,34.00,USD,USD
2022-04-08 17:23:41 -0400,charge,#4238,discover,online,paid,2022-04-12,76524847140,2022-04-12,52.00,1.65,50.35,#28152356339748,card,52.00,USD,USD
2022-04-08 16:53:29 -0400,charge,#4237,visa,online,paid,2022-04-12,76524847140,2022-04-12,78.00,2.33,75.67,#28151651532836,card,78.00,USD,USD
2022-04-08 15:05:48 -0400,charge,#4236,visa,online,paid,2022-04-12,76524847140,2022-04-12,50.58,1.62,48.96,#28149056798756,card,50.58,USD,USD
2022-04-08 14:33:39 -0400,charge,#4235,visa,online,paid,2022-04-12,76524847140,2022-04-12,78.00,2.33,75.67,#28148312703012,card,78.00,USD,USD
2022-04-08 13:07:37 -0400,charge,#4232,visa,online,paid,2022-04-12,76524847140,2022-04-12,88.00,2.59,85.41,#28146248974372,card,88.00,USD,USD
2022-04-08 12:26:27 -0400,charge,#4231,visa,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28145242374180,card,34.00,USD,USD
2022-04-08 12:03:07 -0400,charge,#4230,visa,online,paid,2022-04-12,76524847140,2022-04-12,104.00,3.00,101.00,#28144664412196,card,104.00,USD,USD
2022-04-08 11:50:24 -0400,charge,#4229,master,online,paid,2022-04-12,76524847140,2022-04-12,126.00,3.58,122.42,#28144300556324,card,126.00,USD,USD
2022-04-08 11:11:18 -0400,charge,#4228,master,online,paid,2022-04-12,76524847140,2022-04-12,32.00,1.13,30.87,#28143049670692,card,32.00,USD,USD
2022-04-08 09:05:11 -0400,charge,#4226,visa,online,paid,2022-04-12,76524847140,2022-04-12,16.50,0.73,15.77,#28139827986468,card,16.50,USD,USD
2022-04-08 01:01:17 -0400,charge,#4224,visa,online,paid,2022-04-12,76524847140,2022-04-12,34.00,1.18,32.82,#28129679507492,card,34.00,USD,USD
2022-04-07 23:47:48 -0400,charge,#4223,visa,online,paid,2022-04-12,76524847140,2022-04-12,36.00,1.24,34.76,#28127736332324,card,36.00,USD,USD
2022-04-07 20:55:03 -0400,charge,#4219,visa,online,paid,2022-04-12,76524847140,2022-04-12,61.74,1.91,59.83,#28122902429732,card,61.74,USD,USD
2022-04-07 20:40:26 -0400,charge,#4218,visa,online,paid,2022-04-12,76524847140,2022-04-12,27.00,1.00,26.00,#28122567049252,card,27.00,USD,USD
2022-04-07 17:31:50 -0400,charge,#4215,visa,online,paid,2022-04-11,76498239524,2022-04-11,58.00,1.81,56.19,#28118002991140,card,58.00,USD,USD
2022-04-07 17:31:01 -0400,charge,#4214,master,online,paid,2022-04-11,76498239524,2022-04-11,72.00,2.17,69.83,#28117950267428,card,72.00,USD,USD
2022-04-07 16:55:00 -0400,charge,#4212,visa,online,paid,2022-04-11,76498239524,2022-04-11,28.00,1.03,26.97,#28117202829348,card,28.00,USD,USD
2022-04-07 16:50:24 -0400,charge,#4211,visa,online,paid,2022-04-11,76498239524,2022-04-11,78.00,2.33,75.67,#28117063434276,card,78.00,USD,USD
2022-04-07 16:37:26 -0400,charge,#4210,american_express,online,paid,2022-04-11,76498239524,2022-04-11,78.00,2.33,75.67,#28116851490852,card,78.00,USD,USD
2022-04-07 16:10:25 -0400,charge,#4209,master,online,paid,2022-04-11,76498239524,2022-04-11,18.00,0.77,17.23,#28116332052516,card,18.00,USD,USD
2022-04-07 14:46:49 -0400,charge,#4207,visa,online,paid,2022-04-11,76498239524,2022-04-11,78.00,2.33,75.67,#28114462441508,card,78.00,USD,USD
2022-04-07 12:39:24 -0400,charge,#4205,visa,online,paid,2022-04-11,76498239524,2022-04-11,74.00,2.22,71.78,#28111600517156,card,74.00,USD,USD
2022-04-07 10:51:10 -0400,charge,#4204,master,online,paid,2022-04-11,76498239524,2022-04-11,60.00,1.86,58.14,#28108837748772,card,60.00,USD,USD
2022-04-07 09:38:09 -0400,charge,#4203,visa,online,paid,2022-04-11,76498239524,2022-04-11,36.00,1.24,34.76,#28106605133860,card,36.00,USD,USD
2022-04-07 01:45:34 -0400,charge,#4201,visa,online,paid,2022-04-11,76498239524,2022-04-11,104.00,3.00,101.00,#28094454399012,card,104.00,USD,USD
2022-04-06 21:46:43 -0400,charge,#4200,american_express,online,paid,2022-04-11,76498239524,2022-04-11,66.00,2.02,63.98,#28087867506724,card,66.00,USD,USD
2022-04-06 10:11:41 -0400,charge,#4194,visa,online,paid,2022-04-08,76468191268,2022-04-08,34.00,1.18,32.82,#28068530552868,card,34.00,USD,USD
2022-04-06 03:31:56 -0400,charge,#4193,visa,online,paid,2022-04-08,76468191268,2022-04-08,34.00,1.18,32.82,#28063113642020,card,34.00,USD,USD
2022-04-06 01:45:21 -0400,charge,#4192,visa,online,paid,2022-04-08,76468191268,2022-04-08,48.00,1.55,46.45,#28061803511844,card,48.00,USD,USD
2022-04-05 18:56:16 -0400,charge,#4191,master,online,paid,2022-04-07,76426444836,2022-04-07,68.00,2.07,65.93,#28056821825572,card,68.00,USD,USD
2022-04-05 17:49:37 -0400,charge,#4190,visa,online,paid,2022-04-07,76426444836,2022-04-07,132.63,3.75,128.88,#28055973363748,card,132.63,USD,USD
2022-04-05 17:18:56 -0400,charge,#4189,visa,online,paid,2022-04-07,76426444836,2022-04-07,36.00,1.24,34.76,#28055575756836,card,36.00,USD,USD
2022-04-05 15:05:54 -0400,charge,#4188,american_express,online,paid,2022-04-07,76426444836,2022-04-07,34.00,1.18,32.82,#27959370842148,card,34.00,USD,USD
2022-04-05 12:27:27 -0400,charge,#4183,visa,online,paid,2022-04-07,76426444836,2022-04-07,34.00,1.18,32.82,#28050246860836,card,34.00,USD,USD
2022-04-05 11:43:45 -0400,charge,#4182,american_express,online,paid,2022-04-07,76426444836,2022-04-07,64.00,1.96,62.04,#28050909528100,card,64.00,USD,USD
2022-04-05 11:42:19 -0400,charge,#4181,visa,online,paid,2022-04-07,76426444836,2022-04-07,18.00,0.77,17.23,#28050844712996,card,18.00,USD,USD
2022-04-05 10:06:18 -0400,charge,#4180,visa,online,paid,2022-04-07,76426444836,2022-04-07,18.00,0.77,17.23,#28049725521956,card,18.00,USD,USD
2022-04-05 03:38:58 -0400,charge,#4176,master,online,paid,2022-04-07,76426444836,2022-04-07,60.00,1.86,58.14,#28044995821604,card,60.00,USD,USD
2022-04-05 02:22:05 -0400,charge,#4175,visa,online,paid,2022-04-07,76426444836,2022-04-07,74.00,2.22,71.78,#28044115279908,card,74.00,USD,USD
2022-04-05 01:26:31 -0400,charge,#4174,visa,online,paid,2022-04-07,76426444836,2022-04-07,34.00,1.18,32.82,#28043440750628,card,34.00,USD,USD
2022-04-05 01:03:32 -0400,charge,#4173,master,online,paid,2022-04-07,76426444836,2022-04-07,28.00,1.03,26.97,#28043128274980,card,28.00,USD,USD
2022-04-04 23:49:30 -0400,charge,#4172,visa,online,paid,2022-04-07,76426444836,2022-04-07,34.00,1.18,32.82,#28042152181796,card,34.00,USD,USD
2022-04-04 23:24:48 -0400,charge,#4171,master,online,paid,2022-04-07,76426444836,2022-04-07,34.00,1.18,32.82,#28041870934052,card,34.00,USD,USD
2022-04-04 23:13:28 -0400,charge,#4170,visa,online,paid,2022-04-07,76426444836,2022-04-07,46.00,1.50,44.50,#28041708896292,card,46.00,USD,USD
2022-04-04 21:47:01 -0400,charge,#4168,discover,online,paid,2022-04-07,76426444836,2022-04-07,46.28,1.50,44.78,#28040568242212,card,46.28,USD,USD
2022-04-04 21:22:34 -0400,charge,#4167,master,online,paid,2022-04-07,76426444836,2022-04-07,28.00,1.03,26.97,#28040178532388,card,28.00,USD,USD
2022-04-04 20:21:39 -0400,charge,#4166,visa,online,paid,2022-04-07,76426444836,2022-04-07,125.06,3.55,121.51,#28039327776804,card,125.06,USD,USD
2022-04-04 20:19:37 -0400,charge,#4165,visa,online,paid,2022-04-07,76426444836,2022-04-07,34.00,1.18,32.82,#28039311261732,card,34.00,USD,USD
2022-04-04 19:39:51 -0400,charge,#4163,master,online,paid,2022-04-06,76397412388,2022-04-06,30.58,1.10,29.48,#28038674677796,card,30.58,USD,USD
2022-04-04 19:17:46 -0400,charge,#4162,visa,online,paid,2022-04-06,76397412388,2022-04-06,99.58,2.89,96.69,#28038369542180,card,99.58,USD,USD
2022-04-04 18:13:01 -0400,charge,#4161,visa,online,paid,2022-04-06,76397412388,2022-04-06,34.00,1.18,32.82,#28037421105188,card,34.00,USD,USD
2022-04-04 18:01:05 -0400,charge,#4160,unknown,online,paid,2022-04-05,76416352292,2022-04-05,78.00,4.90,73.10,#28037282136100,shopify_installments,78.00,USD,USD
2022-04-04 16:23:13 -0400,charge,#4159,visa,online,paid,2022-04-06,76397412388,2022-04-06,46.00,1.50,44.50,#28035830612004,card,46.00,USD,USD
2022-04-04 16:04:19 -0400,charge,#4158,visa,online,paid,2022-04-06,76397412388,2022-04-06,42.28,1.40,40.88,#28035473801252,card,42.28,USD,USD
2022-04-04 15:45:36 -0400,charge,#4157,visa,online,paid,2022-04-06,76397412388,2022-04-06,36.00,1.24,34.76,#28035112140836,card,36.00,USD,USD
2022-04-04 12:42:01 -0400,charge,#4155,master,online,paid,2022-04-06,76397412388,2022-04-06,31.80,1.13,30.67,#28031802900516,card,31.80,USD,USD
2022-04-04 11:56:23 -0400,charge,#4153,visa,online,paid,2022-04-06,76397412388,2022-04-06,62.00,1.91,60.09,#28030849712164,card,62.00,USD,USD
2022-04-04 11:55:22 -0400,charge,#4152,visa,online,paid,2022-04-06,76397412388,2022-04-06,34.00,1.18,32.82,#28030803705892,card,34.00,USD,USD
2022-04-04 07:27:15 -0400,charge,#4150,american_express,online,paid,2022-04-06,76397412388,2022-04-06,34.00,1.18,32.82,#28026992132132,card,34.00,USD,USD
2022-04-04 04:24:58 -0400,charge,#4149,visa,online,paid,2022-04-06,76397412388,2022-04-06,34.00,1.18,32.82,#28025069568036,card,34.00,USD,USD
2022-04-04 04:13:53 -0400,charge,#4148,visa,online,paid,2022-04-06,76397412388,2022-04-06,34.00,1.18,32.82,#28024947048484,card,34.00,USD,USD
2022-04-04 01:20:09 -0400,charge,#4146,visa,online,paid,2022-04-06,76397412388,2022-04-06,34.00,1.18,32.82,#28023072948260,card,34.00,USD,USD
2022-04-04 00:43:38 -0400,charge,#4145,unknown,online,paid,2022-04-05,76416352292,2022-04-05,76.00,4.78,71.22,#28022628024356,shopify_installments,76.00,USD,USD
2022-04-04 00:17:28 -0400,charge,#4144,visa,online,paid,2022-04-06,76397412388,2022-04-06,34.00,1.18,32.82,#28022296707108,card,34.00,USD,USD
2022-04-03 22:13:56 -0400,charge,#4141,visa,online,paid,2022-04-06,76397412388,2022-04-06,62.00,1.91,60.09,#28020918059044,card,62.00,USD,USD
2022-04-03 21:55:52 -0400,charge,#4140,visa,online,paid,2022-04-06,76397412388,2022-04-06,36.00,1.24,34.76,#28020703854628,card,36.00,USD,USD
2022-04-03 21:38:51 -0400,charge,#4139,visa,online,paid,2022-04-06,76397412388,2022-04-06,76.00,2.28,73.72,#28020487192612,card,76.00,USD,USD
2022-04-03 20:37:31 -0400,charge,#4138,unknown,online,paid,2022-04-05,76416352292,2022-04-05,104.00,6.44,97.56,#28016923246628,shopify_installments,104.00,USD,USD
2022-04-03 16:41:09 -0400,charge,#4137,master,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#28016812982308,card,34.00,USD,USD
2022-04-03 14:56:08 -0400,charge,#4136,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#28015453569060,card,34.00,USD,USD
2022-04-03 13:38:19 -0400,charge,#4135,discover,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#28014447984676,card,34.00,USD,USD
2022-04-03 02:51:46 -0400,charge,#4132,master,online,paid,2022-04-05,76359008292,2022-04-05,73.15,2.20,70.95,#28006808354852,card,73.15,USD,USD
2022-04-03 02:49:27 -0400,charge,#4131,visa,online,paid,2022-04-05,76359008292,2022-04-05,87.00,2.56,84.44,#28006779420708,card,87.00,USD,USD
2022-04-03 02:15:35 -0400,charge,#4130,american_express,online,paid,2022-04-05,76359008292,2022-04-05,85.00,2.51,82.49,#28006434373668,card,85.00,USD,USD
2022-04-02 23:55:30 -0400,charge,#4129,american_express,online,paid,2022-04-05,76359008292,2022-04-05,36.00,1.24,34.76,#28004775329828,card,36.00,USD,USD
2022-04-02 22:49:40 -0400,charge,#4128,visa,online,paid,2022-04-05,76359008292,2022-04-05,85.00,2.51,82.49,#28004014620708,card,85.00,USD,USD
2022-04-02 21:19:09 -0400,refund,#2949,visa,online,paid,2022-04-04,76332498980,2022-04-03,-28.00,0.00,-28.00,#23210198466596,card,28.00,USD,USD
2022-04-02 20:14:02 -0400,charge,#4126,visa,online,paid,2022-04-05,76359008292,2022-04-05,106.00,3.06,102.94,#28001503346724,card,106.00,USD,USD
2022-04-02 16:21:34 -0400,charge,#4125,visa,online,paid,2022-04-05,76359008292,2022-04-05,89.00,2.61,86.39,#27998061133860,card,89.00,USD,USD
2022-04-02 11:45:04 -0400,charge,#4124,visa,online,paid,2022-04-05,76359008292,2022-04-05,30.10,1.08,29.02,#27983250751524,card,30.10,USD,USD
2022-04-02 09:34:03 -0400,charge,#4123,visa,online,paid,2022-04-05,76359008292,2022-04-05,48.00,1.55,46.45,#27991252402212,card,48.00,USD,USD
2022-04-02 09:07:18 -0400,charge,#4122,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27990888874020,card,34.00,USD,USD
2022-04-02 09:05:38 -0400,charge,#4121,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27990871146532,card,34.00,USD,USD
2022-04-02 07:08:30 -0400,charge,#4120,visa,online,paid,2022-04-05,76359008292,2022-04-05,36.00,1.24,34.76,#27989321973796,card,36.00,USD,USD
2022-04-02 04:43:43 -0400,charge,#4119,american_express,online,paid,2022-04-05,76359008292,2022-04-05,62.00,1.91,60.09,#27987380830244,card,62.00,USD,USD
2022-04-02 03:59:39 -0400,charge,#4118,visa,online,paid,2022-04-05,76359008292,2022-04-05,144.00,4.04,139.96,#27986747981860,card,144.00,USD,USD
2022-04-02 03:44:48 -0400,charge,#4117,master,online,paid,2022-04-05,76359008292,2022-04-05,89.00,2.61,86.39,#27986576539684,card,89.00,USD,USD
2022-04-02 03:20:21 -0400,charge,#4114,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27986246041636,card,34.00,USD,USD
2022-04-02 02:32:42 -0400,charge,#4113,visa,online,paid,2022-04-05,76359008292,2022-04-05,89.00,2.61,86.39,#27985619550244,card,89.00,USD,USD
2022-04-02 01:50:34 -0400,charge,#4112,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27985035264036,card,34.00,USD,USD
2022-04-02 01:37:42 -0400,charge,#4111,visa,online,paid,2022-04-05,76359008292,2022-04-05,29.80,1.07,28.73,#27964187410468,card,29.80,USD,USD
2022-04-02 00:35:51 -0400,charge,#4110,master,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27983923707940,card,34.00,USD,USD
2022-04-02 00:16:51 -0400,charge,#4109,unknown,online,paid,2022-04-03,76347113508,2022-04-03,62.00,3.96,58.04,#27983642165284,shopify_installments,62.00,USD,USD
2022-04-01 23:25:13 -0400,charge,#4106,master,online,paid,2022-04-05,76359008292,2022-04-05,85.00,2.51,82.49,#27982852882468,card,85.00,USD,USD
2022-04-01 23:19:20 -0400,charge,#4105,visa,online,paid,2022-04-05,76359008292,2022-04-05,218.80,11.29,207.51,#27982797799460,card,274.00,CAD,USD
2022-04-01 22:28:19 -0400,charge,#4103,unknown,online,paid,2022-04-03,76347113508,2022-04-03,76.00,4.78,71.22,#27982067105828,shopify_installments,76.00,USD,USD
2022-04-01 20:32:39 -0400,charge,#4102,visa,online,paid,2022-04-05,76359008292,2022-04-05,85.00,2.51,82.49,#27980286754852,card,85.00,USD,USD
2022-04-01 20:15:37 -0400,charge,#4101,visa,online,paid,2022-04-05,76359008292,2022-04-05,113.00,3.24,109.76,#27979970576420,card,113.00,USD,USD
2022-04-01 20:02:25 -0400,charge,#4100,visa,online,paid,2022-04-05,76359008292,2022-04-05,36.00,1.24,34.76,#27979864703012,card,36.00,USD,USD
2022-04-01 15:44:40 -0400,charge,#4098,unknown,online,paid,2022-04-02,76323422244,2022-04-02,252.00,15.17,236.83,#27975229866020,shopify_installments,252.00,USD,USD
2022-04-01 14:47:55 -0400,charge,#4097,visa,online,paid,2022-04-05,76359008292,2022-04-05,76.00,2.28,73.72,#27974295388196,card,76.00,USD,USD
2022-04-01 14:26:03 -0400,charge,#4096,unknown,online,paid,2022-04-02,76323422244,2022-04-02,85.00,5.32,79.68,#27973900042276,shopify_installments,85.00,USD,USD
2022-04-01 13:47:56 -0400,charge,#4094,visa,online,paid,2022-04-05,76359008292,2022-04-05,36.00,1.24,34.76,#27973214437412,card,36.00,USD,USD
2022-04-01 10:39:56 -0400,charge,#4090,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27970394783780,card,34.00,USD,USD
2022-04-01 10:01:17 -0400,charge,#4089,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27969705836580,card,34.00,USD,USD
2022-04-01 08:40:31 -0400,charge,#4087,master,online,paid,2022-04-05,76359008292,2022-04-05,76.00,2.28,73.72,#27962595049508,card,76.00,USD,USD
2022-04-01 08:03:33 -0400,charge,#4086,visa,online,paid,2022-04-05,76359008292,2022-04-05,36.00,1.24,34.76,#27968059015204,card,36.00,USD,USD
2022-04-01 07:01:05 -0400,charge,#4085,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27967425085476,card,34.00,USD,USD
2022-04-01 06:27:43 -0400,charge,#4084,unknown,online,paid,2022-04-02,76323422244,2022-04-02,76.00,4.78,71.22,#27967079874596,shopify_installments,76.00,USD,USD
2022-04-01 02:05:19 -0400,charge,#4080,master,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27964438413348,card,34.00,USD,USD
2022-04-01 01:50:58 -0400,charge,#4079,visa,online,paid,2022-04-05,76359008292,2022-04-05,113.00,3.24,109.76,#27964284731428,card,113.00,USD,USD
2022-04-01 01:38:06 -0400,charge,#4078,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27964163031076,card,34.00,USD,USD
2022-04-01 00:04:56 -0400,charge,#4077,master,online,paid,2022-04-05,76359008292,2022-04-05,48.00,1.55,46.45,#27963061239844,card,48.00,USD,USD
2022-03-31 23:40:40 -0400,charge,#4074,visa,online,paid,2022-04-05,76359008292,2022-04-05,34.00,1.18,32.82,#27962819870756,card,34.00,USD,USD
2022-03-31 23:37:08 -0400,charge,#4073,visa,online,paid,2022-04-05,76359008292,2022-04-05,46.00,1.50,44.50,#27962801029156,card,46.00,USD,USD
